Index,Date,Hour,PMIS - Total Customer Throughput (Unadjusted),Week Number,Weekday
0,2015-01-11,06:00:00,151,2,Sunday
1,2015-01-11,07:00:00,47,2,Sunday
2,2015-01-11,08:00:00,47,2,Sunday
3,2015-01-11,09:00:00,73,2,Sunday
4,2015-01-11,10:00:00,53,2,Sunday
5,2015-01-11,11:00:00,47,2,Sunday
6,2015-01-11,12:00:00,70,2,Sunday
7,2015-01-11,13:00:00,98,2,Sunday
8,2015-01-11,14:00:00,170,2,Sunday
9,2015-01-11,15:00:00,128,2,Sunday
10,2015-01-11,16:00:00,46,2,Sunday
11,2015-01-11,17:00:00,65,2,Sunday
12,2015-01-11,18:00:00,112,2,Sunday
13,2015-01-11,19:00:00,152,2,Sunday
14,2015-01-11,20:00:00,158,2,Sunday
15,2015-01-11,21:00:00,116,2,Sunday
16,2015-01-12,06:00:00,166,3,Monday
17,2015-01-12,07:00:00,58,3,Monday
18,2015-01-12,08:00:00,58,3,Monday
19,2015-01-12,09:00:00,120,3,Monday
20,2015-01-12,10:00:00,104,3,Monday
21,2015-01-12,11:00:00,69,3,Monday
22,2015-01-12,12:00:00,89,3,Monday
23,2015-01-12,13:00:00,161,3,Monday
24,2015-01-12,14:00:00,138,3,Monday
25,2015-01-12,15:00:00,149,3,Monday
26,2015-01-12,16:00:00,70,3,Monday
27,2015-01-12,17:00:00,105,3,Monday
28,2015-01-12,18:00:00,78,3,Monday
29,2015-01-12,19:00:00,134,3,Monday
30,2015-01-12,20:00:00,132,3,Monday
31,2015-01-12,21:00:00,210,3,Monday
32,2015-01-13,06:00:00,171,3,Tuesday
33,2015-01-13,07:00:00,38,3,Tuesday
34,2015-01-13,08:00:00,47,3,Tuesday
35,2015-01-13,09:00:00,74,3,Tuesday
36,2015-01-13,10:00:00,87,3,Tuesday
37,2015-01-13,11:00:00,87,3,Tuesday
38,2015-01-13,12:00:00,122,3,Tuesday
39,2015-01-13,13:00:00,122,3,Tuesday
40,2015-01-13,14:00:00,140,3,Tuesday
41,2015-01-13,15:00:00,103,3,Tuesday
42,2015-01-13,16:00:00,36,3,Tuesday
43,2015-01-13,17:00:00,104,3,Tuesday
44,2015-01-13,18:00:00,96,3,Tuesday
45,2015-01-13,19:00:00,84,3,Tuesday
46,2015-01-13,20:00:00,214,3,Tuesday
47,2015-01-13,21:00:00,160,3,Tuesday
48,2015-01-14,06:00:00,190,3,Wednesday
49,2015-01-14,07:00:00,20,3,Wednesday
50,2015-01-14,08:00:00,74,3,Wednesday
51,2015-01-14,09:00:00,104,3,Wednesday
52,2015-01-14,10:00:00,133,3,Wednesday
53,2015-01-14,11:00:00,63,3,Wednesday
54,2015-01-14,12:00:00,90,3,Wednesday
55,2015-01-14,13:00:00,145,3,Wednesday
56,2015-01-14,14:00:00,55,3,Wednesday
57,2015-01-14,15:00:00,99,3,Wednesday
58,2015-01-14,16:00:00,105,3,Wednesday
59,2015-01-14,17:00:00,76,3,Wednesday
60,2015-01-14,18:00:00,126,3,Wednesday
61,2015-01-14,19:00:00,123,3,Wednesday
62,2015-01-14,20:00:00,154,3,Wednesday
63,2015-01-14,21:00:00,194,3,Wednesday
64,2015-01-15,06:00:00,160,3,Thursday
65,2015-01-15,07:00:00,31,3,Thursday
66,2015-01-15,08:00:00,36,3,Thursday
67,2015-01-15,09:00:00,137,3,Thursday
68,2015-01-15,10:00:00,72,3,Thursday
69,2015-01-15,11:00:00,70,3,Thursday
70,2015-01-15,12:00:00,73,3,Thursday
71,2015-01-15,13:00:00,182,3,Thursday
72,2015-01-15,14:00:00,126,3,Thursday
73,2015-01-15,15:00:00,85,3,Thursday
74,2015-01-15,16:00:00,57,3,Thursday
75,2015-01-15,17:00:00,109,3,Thursday
76,2015-01-15,18:00:00,72,3,Thursday
77,2015-01-15,19:00:00,108,3,Thursday
78,2015-01-15,20:00:00,159,3,Thursday
79,2015-01-15,21:00:00,194,3,Thursday
80,2015-01-16,06:00:00,159,3,Friday
81,2015-01-16,07:00:00,39,3,Friday
82,2015-01-16,08:00:00,46,3,Friday
83,2015-01-16,09:00:00,114,3,Friday
84,2015-01-16,10:00:00,82,3,Friday
85,2015-01-16,11:00:00,21,3,Friday
86,2015-01-16,12:00:00,65,3,Friday
87,2015-01-16,13:00:00,106,3,Friday
88,2015-01-16,14:00:00,132,3,Friday
89,2015-01-16,15:00:00,66,3,Friday
90,2015-01-16,16:00:00,33,3,Friday
91,2015-01-17,06:00:00,309,3,Saturday
92,2015-01-17,07:00:00,15,3,Saturday
93,2015-01-17,08:00:00,36,3,Saturday
94,2015-01-17,09:00:00,71,3,Saturday
95,2015-01-17,10:00:00,63,3,Saturday
96,2015-01-17,11:00:00,18,3,Saturday
97,2015-01-17,12:00:00,86,3,Saturday
98,2015-01-17,13:00:00,107,3,Saturday
99,2015-01-17,14:00:00,119,3,Saturday
100,2015-01-17,15:00:00,42,3,Saturday
101,2015-01-17,16:00:00,55,3,Saturday
102,2015-01-17,17:00:00,63,3,Saturday
103,2015-01-17,18:00:00,88,3,Saturday
104,2015-01-17,19:00:00,132,3,Saturday
105,2015-01-17,20:00:00,114,3,Saturday
106,2015-01-17,21:00:00,103,3,Saturday
107,2015-01-18,06:00:00,135,3,Sunday
108,2015-01-18,07:00:00,43,3,Sunday
109,2015-01-18,08:00:00,66,3,Sunday
110,2015-01-18,09:00:00,108,3,Sunday
111,2015-01-18,10:00:00,113,3,Sunday
112,2015-01-18,11:00:00,49,3,Sunday
113,2015-01-18,12:00:00,60,3,Sunday
114,2015-01-18,13:00:00,139,3,Sunday
115,2015-01-18,14:00:00,146,3,Sunday
116,2015-01-18,15:00:00,51,3,Sunday
117,2015-01-18,16:00:00,83,3,Sunday
118,2015-01-18,17:00:00,105,3,Sunday
119,2015-01-18,18:00:00,93,3,Sunday
120,2015-01-18,19:00:00,143,3,Sunday
121,2015-01-18,20:00:00,144,3,Sunday
122,2015-01-18,21:00:00,124,3,Sunday
123,2015-01-19,06:00:00,167,4,Monday
124,2015-01-19,07:00:00,25,4,Monday
125,2015-01-19,08:00:00,55,4,Monday
126,2015-01-19,09:00:00,92,4,Monday
127,2015-01-19,10:00:00,111,4,Monday
128,2015-01-19,11:00:00,36,4,Monday
129,2015-01-19,12:00:00,62,4,Monday
130,2015-01-19,13:00:00,176,4,Monday
131,2015-01-19,14:00:00,79,4,Monday
132,2015-01-19,15:00:00,62,4,Monday
133,2015-01-19,16:00:00,58,4,Monday
134,2015-01-19,17:00:00,45,4,Monday
135,2015-01-19,18:00:00,87,4,Monday
136,2015-01-19,19:00:00,119,4,Monday
137,2015-01-19,20:00:00,188,4,Monday
138,2015-01-19,21:00:00,199,4,Monday
139,2015-01-20,06:00:00,121,4,Tuesday
140,2015-01-20,07:00:00,29,4,Tuesday
141,2015-01-20,08:00:00,34,4,Tuesday
142,2015-01-20,09:00:00,76,4,Tuesday
143,2015-01-20,10:00:00,75,4,Tuesday
144,2015-01-20,11:00:00,43,4,Tuesday
145,2015-01-20,12:00:00,105,4,Tuesday
146,2015-01-20,13:00:00,115,4,Tuesday
147,2015-01-20,14:00:00,87,4,Tuesday
148,2015-01-20,15:00:00,44,4,Tuesday
149,2015-01-20,16:00:00,61,4,Tuesday
150,2015-01-20,17:00:00,53,4,Tuesday
151,2015-01-20,18:00:00,111,4,Tuesday
152,2015-01-20,19:00:00,131,4,Tuesday
153,2015-01-20,20:00:00,160,4,Tuesday
154,2015-01-20,21:00:00,160,4,Tuesday
155,2015-01-21,06:00:00,194,4,Wednesday
156,2015-01-21,07:00:00,39,4,Wednesday
157,2015-01-21,08:00:00,74,4,Wednesday
158,2015-01-21,09:00:00,116,4,Wednesday
159,2015-01-21,10:00:00,84,4,Wednesday
160,2015-01-21,11:00:00,39,4,Wednesday
161,2015-01-21,12:00:00,94,4,Wednesday
162,2015-01-21,13:00:00,146,4,Wednesday
163,2015-01-21,14:00:00,129,4,Wednesday
164,2015-01-21,15:00:00,41,4,Wednesday
165,2015-01-21,16:00:00,72,4,Wednesday
166,2015-01-21,17:00:00,75,4,Wednesday
167,2015-01-21,18:00:00,67,4,Wednesday
168,2015-01-21,19:00:00,127,4,Wednesday
169,2015-01-21,20:00:00,187,4,Wednesday
170,2015-01-21,21:00:00,158,4,Wednesday
171,2015-01-22,06:00:00,180,4,Thursday
172,2015-01-22,07:00:00,45,4,Thursday
173,2015-01-22,08:00:00,69,4,Thursday
174,2015-01-22,09:00:00,79,4,Thursday
175,2015-01-22,10:00:00,65,4,Thursday
176,2015-01-22,11:00:00,29,4,Thursday
177,2015-01-22,12:00:00,84,4,Thursday
178,2015-01-22,13:00:00,96,4,Thursday
179,2015-01-22,14:00:00,77,4,Thursday
180,2015-01-22,15:00:00,59,4,Thursday
181,2015-01-22,16:00:00,26,4,Thursday
182,2015-01-22,17:00:00,64,4,Thursday
183,2015-01-23,06:00:00,235,4,Friday
184,2015-01-23,07:00:00,36,4,Friday
185,2015-01-23,08:00:00,105,4,Friday
186,2015-01-23,09:00:00,111,4,Friday
187,2015-01-23,10:00:00,25,4,Friday
188,2015-01-23,11:00:00,49,4,Friday
189,2015-01-23,12:00:00,77,4,Friday
190,2015-01-23,13:00:00,90,4,Friday
191,2015-01-23,14:00:00,113,4,Friday
192,2015-01-23,15:00:00,102,4,Friday
193,2015-01-23,16:00:00,21,4,Friday
194,2015-01-23,17:00:00,60,4,Friday
195,2015-01-23,18:00:00,87,4,Friday
196,2015-01-23,19:00:00,116,4,Friday
197,2015-01-23,20:00:00,118,4,Friday
198,2015-01-23,21:00:00,79,4,Friday
199,2015-01-24,06:00:00,28,4,Saturday
200,2015-01-24,07:00:00,31,4,Saturday
201,2015-01-24,08:00:00,129,4,Saturday
202,2015-01-24,09:00:00,55,4,Saturday
203,2015-01-24,10:00:00,54,4,Saturday
204,2015-01-24,11:00:00,58,4,Saturday
205,2015-01-24,12:00:00,75,4,Saturday
206,2015-01-24,13:00:00,111,4,Saturday
207,2015-01-24,14:00:00,110,4,Saturday
208,2015-01-24,15:00:00,52,4,Saturday
209,2015-01-24,16:00:00,51,4,Saturday
210,2015-01-24,17:00:00,69,4,Saturday
211,2015-01-24,18:00:00,94,4,Saturday
212,2015-01-24,19:00:00,118,4,Saturday
213,2015-01-24,20:00:00,140,4,Saturday
214,2015-01-24,21:00:00,90,4,Saturday
215,2015-01-25,07:00:00,79,4,Sunday
216,2015-01-25,08:00:00,45,4,Sunday
217,2015-01-25,09:00:00,80,4,Sunday
218,2015-01-25,10:00:00,79,4,Sunday
219,2015-01-25,11:00:00,75,4,Sunday
220,2015-01-25,12:00:00,82,4,Sunday
221,2015-01-25,13:00:00,75,4,Sunday
222,2015-01-25,14:00:00,121,4,Sunday
223,2015-01-25,15:00:00,61,4,Sunday
224,2015-01-25,16:00:00,32,4,Sunday
225,2015-01-25,17:00:00,68,4,Sunday
226,2015-01-25,18:00:00,94,4,Sunday
227,2015-01-25,19:00:00,94,4,Sunday
228,2015-01-25,20:00:00,149,4,Sunday
229,2015-01-25,21:00:00,129,4,Sunday
230,2015-01-26,07:00:00,26,5,Monday
231,2015-01-26,08:00:00,51,5,Monday
232,2015-01-26,09:00:00,78,5,Monday
233,2015-01-26,10:00:00,56,5,Monday
234,2015-01-26,11:00:00,43,5,Monday
235,2015-01-26,12:00:00,62,5,Monday
236,2015-01-26,13:00:00,97,5,Monday
237,2015-01-26,14:00:00,108,5,Monday
238,2015-01-26,15:00:00,50,5,Monday
239,2015-01-26,16:00:00,52,5,Monday
240,2015-01-26,17:00:00,65,5,Monday
241,2015-01-26,18:00:00,113,5,Monday
242,2015-01-26,19:00:00,118,5,Monday
243,2015-01-26,20:00:00,171,5,Monday
244,2015-01-26,21:00:00,167,5,Monday
245,2015-01-27,07:00:00,31,5,Tuesday
246,2015-01-27,08:00:00,28,5,Tuesday
247,2015-01-27,09:00:00,41,5,Tuesday
248,2015-01-27,10:00:00,52,5,Tuesday
249,2015-01-27,11:00:00,49,5,Tuesday
250,2015-01-27,12:00:00,72,5,Tuesday
251,2015-01-27,13:00:00,94,5,Tuesday
252,2015-01-27,14:00:00,73,5,Tuesday
253,2015-01-27,15:00:00,52,5,Tuesday
254,2015-01-27,16:00:00,63,5,Tuesday
255,2015-01-27,17:00:00,97,5,Tuesday
256,2015-01-27,18:00:00,76,5,Tuesday
257,2015-01-27,19:00:00,113,5,Tuesday
258,2015-01-27,20:00:00,159,5,Tuesday
259,2015-01-27,21:00:00,126,5,Tuesday
260,2015-01-28,06:00:00,9,5,Wednesday
261,2015-01-28,07:00:00,21,5,Wednesday
262,2015-01-28,08:00:00,56,5,Wednesday
263,2015-01-28,09:00:00,124,5,Wednesday
264,2015-01-28,10:00:00,115,5,Wednesday
265,2015-01-28,11:00:00,146,5,Wednesday
266,2015-01-28,12:00:00,67,5,Wednesday
267,2015-01-28,13:00:00,133,5,Wednesday
268,2015-01-28,14:00:00,111,5,Wednesday
269,2015-01-28,15:00:00,104,5,Wednesday
270,2015-01-28,16:00:00,46,5,Wednesday
271,2015-01-28,17:00:00,64,5,Wednesday
272,2015-01-28,18:00:00,59,5,Wednesday
273,2015-01-28,19:00:00,94,5,Wednesday
274,2015-01-28,20:00:00,173,5,Wednesday
275,2015-01-28,21:00:00,171,5,Wednesday
276,2015-01-29,06:00:00,8,5,Thursday
277,2015-01-29,07:00:00,19,5,Thursday
278,2015-01-29,08:00:00,84,5,Thursday
279,2015-01-29,09:00:00,67,5,Thursday
280,2015-01-29,10:00:00,110,5,Thursday
281,2015-01-29,11:00:00,74,5,Thursday
282,2015-01-29,12:00:00,139,5,Thursday
283,2015-01-29,13:00:00,128,5,Thursday
284,2015-01-29,14:00:00,77,5,Thursday
285,2015-01-29,15:00:00,51,5,Thursday
286,2015-01-29,16:00:00,58,5,Thursday
287,2015-01-29,17:00:00,59,5,Thursday
288,2015-01-29,18:00:00,50,5,Thursday
289,2015-01-29,19:00:00,150,5,Thursday
290,2015-01-29,20:00:00,157,5,Thursday
291,2015-01-29,21:00:00,126,5,Thursday
292,2015-01-30,06:00:00,5,5,Friday
293,2015-01-30,07:00:00,31,5,Friday
294,2015-01-30,08:00:00,44,5,Friday
295,2015-01-30,09:00:00,105,5,Friday
296,2015-01-30,10:00:00,99,5,Friday
297,2015-01-30,11:00:00,38,5,Friday
298,2015-01-30,12:00:00,103,5,Friday
299,2015-01-30,13:00:00,105,5,Friday
300,2015-01-30,14:00:00,64,5,Friday
301,2015-01-30,15:00:00,77,5,Friday
302,2015-01-30,16:00:00,63,5,Friday
303,2015-01-30,17:00:00,79,5,Friday
304,2015-01-30,18:00:00,76,5,Friday
305,2015-01-30,19:00:00,117,5,Friday
306,2015-01-30,20:00:00,109,5,Friday
307,2015-01-30,21:00:00,116,5,Friday
308,2015-01-31,06:00:00,23,5,Saturday
309,2015-01-31,07:00:00,28,5,Saturday
310,2015-01-31,08:00:00,43,5,Saturday
311,2015-01-31,09:00:00,59,5,Saturday
312,2015-01-31,10:00:00,70,5,Saturday
313,2015-01-31,11:00:00,28,5,Saturday
314,2015-01-31,12:00:00,77,5,Saturday
315,2015-01-31,13:00:00,145,5,Saturday
316,2015-01-31,14:00:00,122,5,Saturday
317,2015-01-31,15:00:00,63,5,Saturday
318,2015-01-31,16:00:00,59,5,Saturday
319,2015-01-31,17:00:00,73,5,Saturday
320,2015-01-31,18:00:00,72,5,Saturday
321,2015-01-31,19:00:00,115,5,Saturday
322,2015-01-31,20:00:00,147,5,Saturday
323,2015-01-31,21:00:00,163,5,Saturday
324,2015-02-01,07:00:00,46,5,Sunday
325,2015-02-01,08:00:00,45,5,Sunday
326,2015-02-01,09:00:00,102,5,Sunday
327,2015-02-01,10:00:00,103,5,Sunday
328,2015-02-01,11:00:00,95,5,Sunday
329,2015-02-01,12:00:00,144,5,Sunday
330,2015-02-01,13:00:00,59,5,Sunday
331,2015-02-01,14:00:00,135,5,Sunday
332,2015-02-01,15:00:00,156,5,Sunday
333,2015-02-01,16:00:00,41,5,Sunday
334,2015-02-01,17:00:00,49,5,Sunday
335,2015-02-01,18:00:00,57,5,Sunday
336,2015-02-01,19:00:00,112,5,Sunday
337,2015-02-01,20:00:00,154,5,Sunday
338,2015-02-01,21:00:00,151,5,Sunday
339,2015-02-02,06:00:00,0,6,Monday
340,2015-02-02,07:00:00,42,6,Monday
341,2015-02-02,08:00:00,45,6,Monday
342,2015-02-02,09:00:00,106,6,Monday
343,2015-02-02,10:00:00,69,6,Monday
344,2015-02-02,11:00:00,97,6,Monday
345,2015-02-02,12:00:00,123,6,Monday
346,2015-02-02,13:00:00,192,6,Monday
347,2015-02-02,14:00:00,134,6,Monday
348,2015-02-02,15:00:00,78,6,Monday
349,2015-02-02,16:00:00,114,6,Monday
350,2015-02-02,17:00:00,75,6,Monday
351,2015-02-02,18:00:00,77,6,Monday
352,2015-02-02,19:00:00,132,6,Monday
353,2015-02-02,20:00:00,180,6,Monday
354,2015-02-02,21:00:00,197,6,Monday
355,2015-02-03,06:00:00,15,6,Tuesday
356,2015-02-03,07:00:00,48,6,Tuesday
357,2015-02-03,08:00:00,40,6,Tuesday
358,2015-02-03,09:00:00,101,6,Tuesday
359,2015-02-03,10:00:00,91,6,Tuesday
360,2015-02-03,11:00:00,42,6,Tuesday
361,2015-02-03,12:00:00,87,6,Tuesday
362,2015-02-03,13:00:00,152,6,Tuesday
363,2015-02-03,14:00:00,147,6,Tuesday
364,2015-02-03,15:00:00,18,6,Tuesday
365,2015-02-03,16:00:00,62,6,Tuesday
366,2015-02-03,17:00:00,77,6,Tuesday
367,2015-02-03,18:00:00,109,6,Tuesday
368,2015-02-03,19:00:00,137,6,Tuesday
369,2015-02-03,20:00:00,255,6,Tuesday
370,2015-02-03,21:00:00,117,6,Tuesday
371,2015-02-04,06:00:00,4,6,Wednesday
372,2015-02-04,07:00:00,34,6,Wednesday
373,2015-02-04,08:00:00,92,6,Wednesday
374,2015-02-04,09:00:00,98,6,Wednesday
375,2015-02-04,10:00:00,86,6,Wednesday
376,2015-02-04,11:00:00,47,6,Wednesday
377,2015-02-04,12:00:00,119,6,Wednesday
378,2015-02-04,13:00:00,124,6,Wednesday
379,2015-02-04,14:00:00,218,6,Wednesday
380,2015-02-04,15:00:00,101,6,Wednesday
381,2015-02-04,16:00:00,81,6,Wednesday
382,2015-02-04,17:00:00,51,6,Wednesday
383,2015-02-04,18:00:00,115,6,Wednesday
384,2015-02-04,19:00:00,95,6,Wednesday
385,2015-02-04,20:00:00,227,6,Wednesday
386,2015-02-04,21:00:00,219,6,Wednesday
387,2015-02-05,06:00:00,27,6,Thursday
388,2015-02-05,07:00:00,19,6,Thursday
389,2015-02-05,08:00:00,44,6,Thursday
390,2015-02-05,09:00:00,104,6,Thursday
391,2015-02-05,10:00:00,62,6,Thursday
392,2015-02-05,11:00:00,48,6,Thursday
393,2015-02-05,12:00:00,59,6,Thursday
394,2015-02-05,13:00:00,144,6,Thursday
395,2015-02-05,14:00:00,144,6,Thursday
396,2015-02-05,15:00:00,29,6,Thursday
397,2015-02-05,16:00:00,55,6,Thursday
398,2015-02-05,17:00:00,47,6,Thursday
399,2015-02-05,18:00:00,92,6,Thursday
400,2015-02-05,19:00:00,94,6,Thursday
401,2015-02-05,20:00:00,237,6,Thursday
402,2015-02-05,21:00:00,145,6,Thursday
403,2015-02-06,06:00:00,21,6,Friday
404,2015-02-06,07:00:00,37,6,Friday
405,2015-02-06,08:00:00,49,6,Friday
406,2015-02-06,09:00:00,90,6,Friday
407,2015-02-06,10:00:00,55,6,Friday
408,2015-02-06,11:00:00,33,6,Friday
409,2015-02-06,12:00:00,64,6,Friday
410,2015-02-06,13:00:00,123,6,Friday
411,2015-02-06,14:00:00,76,6,Friday
412,2015-02-06,15:00:00,112,6,Friday
413,2015-02-06,16:00:00,48,6,Friday
414,2015-02-06,17:00:00,48,6,Friday
415,2015-02-06,18:00:00,86,6,Friday
416,2015-02-06,19:00:00,87,6,Friday
417,2015-02-06,20:00:00,103,6,Friday
418,2015-02-06,21:00:00,171,6,Friday
419,2015-02-07,06:00:00,1,6,Saturday
420,2015-02-07,07:00:00,20,6,Saturday
421,2015-02-07,08:00:00,48,6,Saturday
422,2015-02-07,09:00:00,96,6,Saturday
423,2015-02-07,10:00:00,23,6,Saturday
424,2015-02-07,11:00:00,42,6,Saturday
425,2015-02-07,12:00:00,105,6,Saturday
426,2015-02-07,13:00:00,118,6,Saturday
427,2015-02-07,14:00:00,126,6,Saturday
428,2015-02-07,15:00:00,44,6,Saturday
429,2015-02-07,16:00:00,44,6,Saturday
430,2015-02-07,17:00:00,61,6,Saturday
431,2015-02-07,18:00:00,104,6,Saturday
432,2015-02-07,19:00:00,102,6,Saturday
433,2015-02-07,20:00:00,159,6,Saturday
434,2015-02-07,21:00:00,151,6,Saturday
435,2015-02-08,06:00:00,10,6,Sunday
436,2015-02-08,07:00:00,36,6,Sunday
437,2015-02-08,08:00:00,63,6,Sunday
438,2015-02-08,09:00:00,101,6,Sunday
439,2015-02-08,10:00:00,102,6,Sunday
440,2015-02-08,11:00:00,37,6,Sunday
441,2015-02-08,12:00:00,117,6,Sunday
442,2015-02-08,13:00:00,116,6,Sunday
443,2015-02-08,14:00:00,109,6,Sunday
444,2015-02-08,15:00:00,38,6,Sunday
445,2015-02-08,16:00:00,48,6,Sunday
446,2015-02-08,17:00:00,48,6,Sunday
447,2015-02-08,18:00:00,88,6,Sunday
448,2015-02-08,19:00:00,168,6,Sunday
449,2015-02-08,20:00:00,168,6,Sunday
450,2015-02-08,21:00:00,194,6,Sunday
451,2015-02-09,06:00:00,6,7,Monday
452,2015-02-09,07:00:00,33,7,Monday
453,2015-02-09,08:00:00,46,7,Monday
454,2015-02-09,09:00:00,124,7,Monday
455,2015-02-09,10:00:00,53,7,Monday
456,2015-02-09,11:00:00,66,7,Monday
457,2015-02-09,12:00:00,98,7,Monday
458,2015-02-09,13:00:00,125,7,Monday
459,2015-02-09,14:00:00,143,7,Monday
460,2015-02-09,15:00:00,32,7,Monday
461,2015-02-09,16:00:00,54,7,Monday
462,2015-02-09,17:00:00,78,7,Monday
463,2015-02-09,18:00:00,96,7,Monday
464,2015-02-09,19:00:00,120,7,Monday
465,2015-02-09,20:00:00,188,7,Monday
466,2015-02-09,21:00:00,306,7,Monday
467,2015-02-10,07:00:00,5,7,Tuesday
468,2015-02-10,08:00:00,37,7,Tuesday
469,2015-02-10,09:00:00,117,7,Tuesday
470,2015-02-10,10:00:00,110,7,Tuesday
471,2015-02-10,11:00:00,78,7,Tuesday
472,2015-02-10,12:00:00,85,7,Tuesday
473,2015-02-10,13:00:00,162,7,Tuesday
474,2015-02-10,14:00:00,121,7,Tuesday
475,2015-02-10,15:00:00,62,7,Tuesday
476,2015-02-10,16:00:00,69,7,Tuesday
477,2015-02-10,17:00:00,93,7,Tuesday
478,2015-02-10,18:00:00,86,7,Tuesday
479,2015-02-10,19:00:00,92,7,Tuesday
480,2015-02-10,20:00:00,188,7,Tuesday
481,2015-02-10,21:00:00,184,7,Tuesday
482,2015-02-11,06:00:00,24,7,Wednesday
483,2015-02-11,07:00:00,24,7,Wednesday
484,2015-02-11,08:00:00,68,7,Wednesday
485,2015-02-11,09:00:00,116,7,Wednesday
486,2015-02-11,10:00:00,90,7,Wednesday
487,2015-02-11,11:00:00,71,7,Wednesday
488,2015-02-11,12:00:00,71,7,Wednesday
489,2015-02-11,13:00:00,185,7,Wednesday
490,2015-02-11,14:00:00,85,7,Wednesday
491,2015-02-11,15:00:00,50,7,Wednesday
492,2015-02-11,16:00:00,60,7,Wednesday
493,2015-02-11,17:00:00,57,7,Wednesday
494,2015-02-11,18:00:00,56,7,Wednesday
495,2015-02-11,19:00:00,94,7,Wednesday
496,2015-02-11,20:00:00,150,7,Wednesday
497,2015-02-11,21:00:00,204,7,Wednesday
498,2015-02-12,06:00:00,13,7,Thursday
499,2015-02-12,07:00:00,45,7,Thursday
500,2015-02-12,08:00:00,50,7,Thursday
501,2015-02-12,09:00:00,71,7,Thursday
502,2015-02-12,10:00:00,105,7,Thursday
503,2015-02-12,11:00:00,79,7,Thursday
504,2015-02-12,12:00:00,97,7,Thursday
505,2015-02-12,13:00:00,119,7,Thursday
506,2015-02-12,14:00:00,104,7,Thursday
507,2015-02-12,15:00:00,32,7,Thursday
508,2015-02-12,16:00:00,26,7,Thursday
